country,date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation
Australia,2015-01-01,5.3,1.227219733693318,4.318705,1.1064718162839249,-9.839144050104387
Australia,2015-07-01,5.3,1.3512600499966219,3.922265,1.1064718162839249,-18.115553235908145
Australia,2016-01-01,5.3,1.415728746372195,3.743655,1.0750507099391482,-24.063793103448262
Austria,2011-07-01,3.09,0.6975203152791825,4.4299785,0.7601476014760147,8.978560885608843
Austria,2012-01-01,3.09,0.7882394671501202,3.9201285,0.7362015810465022,-6.601786420535493
Austria,2012-07-01,3.19,0.8248443106363673,3.8673965000000003,0.7371461582900058,-10.632085499711131
Austria,2013-01-01,3.39,0.736946829286267,4.6000605000000006,0.7762062632671072,5.327308894030103
Austria,2013-07-01,3.39,0.7777561734396267,4.3586925,0.7439648866130213,-4.34471470373079
Austria,2014-01-01,3.39,0.7372184746949759,4.5983655,0.7331050639754911,-0.5579635970445196
Austria,2014-07-01,3.39,0.7427489137297137,4.5641264999999995,0.7069864442127216,-4.8148800834202365
Austria,2015-01-01,3.39,0.8630734043930437,3.9278234999999997,0.7077244258872651,-17.999509394572033
Austria,2015-07-01,3.39,0.9127002236115548,3.7142535000000003,0.7077244258872651,-22.458173277661796
Austria,2016-01-01,3.5,0.9302325581395349,3.7625,0.7099391480730224,-23.68154158215009
Belgium,2011-07-01,3.75,0.6975203152791825,5.3761875,0.9225092250922509,32.25553505535055
Belgium,2012-01-01,3.7,0.7882394671501202,4.694005000000001,0.8815358737450028,11.836048622659789
Belgium,2012-07-01,3.8,0.8248443106363673,4.60693,0.8781051415366841,6.457076834199893
Belgium,2013-01-01,3.8,0.736946829286267,5.15641,0.8700837169365803,18.066009969709263
Belgium,2013-07-01,3.7,0.7777561734396267,4.757275,0.8119970738844184,4.402523774689104
Belgium,2014-01-01,3.95,0.7372184746949759,5.3579775,0.8542079653991711,15.869039466570545
Belgium,2014-07-01,3.7,0.7427489137297137,4.981495,0.7716371220020856,3.889363920750788
Belgium,2015-01-01,3.7,0.8630734043930437,4.287005,0.7724425887265136,-10.500939457202508
Belgium,2015-07-01,3.7,0.9127002236115548,4.053905,0.7724425887265136,-15.367327766179539
Belgium,2016-01-01,3.95,0.9302325581395349,4.24625,0.8012170385395538,-13.869168356997964
Brazil,2000-04-01,2.95,1.79,1.65,1.1752988047808766,-34.340848894923106
Brazil,2001-04-01,3.6,2.19,1.64,1.4173228346456692,-35.28206234494661
Brazil,2002-04-01,3.6,2.34,1.55,1.4457831325301205,-38.214396045721344
Brazil,2003-04-01,4.55,3.07,1.44,1.6789667896678966,-45.31052802384702
Brazil,2004-05-01,5.4,3.18,1.7,1.8620689655172415,-41.444372153545864
Brazil,2005-06-01,5.9,2.4648,2.393703343070432,1.9281045751633987,-21.77440055325386
Brazil,2006-01-01,6.2,2.2615,2.74154322352421,1.9682539682539684,-12.966881792882223
Brazil,2006-05-01,6.4,2.3045,2.777175092210892,2.064516129032258,-10.413706702874459
Brazil,2007-01-01,6.4,2.1335,2.999765643309116,1.9875776397515528,-6.83957629474794
Brazil,2007-06-01,6.9,1.913,3.6069001568217463,2.0234604105571847,5.774198147265275
Brazil,2008-06-01,7.5,1.5846,4.73305566073457,2.100840336134454,32.57858993654259
Brazil,2009-07-01,8.03,1.9971,4.020830203795503,2.249299719887955,12.628297025084123
Brazil,2010-01-01,8.2,1.7233,4.758312539894388,2.2905027932960893,32.913758097608614
Brazil,2010-07-01,8.71,1.77495,4.907180483957295,2.3330357142857143,31.442334391713246
Brazil,2011-07-01,9.5,1.5416,6.162428645563051,2.337023370233702,51.597260653457575
Brazil,2012-01-01,10.25,1.805,5.678670360110804,2.4420926232125075,35.29599020567908
Brazil,2012-07-01,10.08,2.04215,4.9359743407683085,2.329289428076257,14.060643345310432
Brazil,2013-01-01,11.25,1.99335,5.643765520355181,2.5759057409306654,29.22496003866182
Brazil,2013-07-01,12.0,2.27065,5.284830334926123,2.633504023408925,15.980182917178997
Brazil,2014-01-01,12.4,2.36305,5.247455618797741,2.681564245810056,13.47894652292827
Brazil,2014-07-01,13.0,2.22025,5.855196486882107,2.7111574556830034,22.11045853768734
Brazil,2015-01-01,13.5,2.59275,5.206826728377205,2.8183716075156577,8.702019381570047
Brazil,2015-07-01,13.5,3.15235,4.282519390296128,2.8183716075156577,-10.59458475373427
Brazil,2016-01-01,13.5,4.0248,3.3542039355992843,2.7383367139959436,-31.963409014213283
Britain,2000-04-01,1.9,0.6329113924050632,3.0,0.7569721115537849,19.601593625498026
Britain,2001-04-01,1.99,0.6993006993006994,2.85,0.7834645669291338,12.03543307086612
Britain,2002-04-01,1.99,0.6896551724137931,2.88,0.7991967871485943,15.883534136546174
Britain,2003-04-01,1.99,0.6329113924050632,3.08,0.7343173431734318,16.022140221402225
Britain,2004-05-01,1.88,0.5586592178770949,3.37,0.6482758620689655,16.041379310344837
Britain,2005-06-01,1.88,0.5464480874316939,3.4404000000000003,0.6143790849673202,12.431372549019603
Britain,2006-01-01,1.88,0.5669255626736209,3.316132,0.5968253968253968,-5.00981263713266
Britain,2006-05-01,1.94,0.5318017443097213,3.6479760000000003,0.6258064516129032,17.676645161290327
Britain,2007-01-01,1.94,0.5060344609467905,3.8337309999999998,0.6024844720496894,19.05996894409936
Britain,2007-06-01,1.99,0.49661063243364034,4.007163500000001,0.5835777126099706,17.512126099706737
Britain,2008-06-01,2.29,0.5010396572888745,4.5704965,0.6414565826330533,28.025112044817924
Britain,2009-07-01,2.29,0.6208866261020738,3.688274,0.6414565826330533,-3.2067574155282386
Britain,2010-01-01,2.29,0.6237524950099801,3.671328,0.6396648044692738,2.5510614525139585
Britain,2010-07-01,2.29,0.6573757559821193,3.4835480000000008,0.6133928571428572,-6.690678571428554
Britain,2011-07-01,2.39,0.6141374439599582,3.8916370000000007,0.5879458794587945,-4.264772447724486
Britain,2012-01-01,2.49,0.6512536633018561,3.823395,0.5932498177365019,-8.906490486560138
Britain,2012-07-01,2.69,0.6462661970465635,4.1623715,0.6216060080878105,-3.815794338532641
Britain,2013-01-01,2.69,0.6332119677061896,4.2481825,0.6159276838314213,-2.729620530922783
Britain,2013-07-01,2.69,0.6691424938940748,4.0200705,0.590343818580834,-11.77606803218727
Britain,2014-01-01,2.79,0.603009014984774,4.6267965,0.6033519553072626,0.05687150837989652
Britain,2014-07-01,2.89,0.5867855885459453,4.9251380000000005,0.602711157455683,2.7140354535974964
Britain,2015-01-01,2.89,0.6615944426066821,4.368235,0.6033402922755742,-8.805114822546967
Britain,2015-07-01,2.89,0.6404508774177021,4.512446,0.6033402922755742,-5.7944467640918536
Britain,2016-01-01,2.89,0.6845329773761851,4.2218565,0.5862068965517242,-14.363965517241372
Canada,2000-04-01,2.85,1.47,1.94,1.1354581673306774,-22.75794780063419
Canada,2001-04-01,3.33,1.56,2.14,1.3110236220472442,-15.960024227740755
Canada,2002-04-01,3.33,1.57,2.12,1.3373493975903614,-14.818509707620297
Canada,2003-04-01,3.2,1.45,2.17,1.1808118081180812,-18.564702888408192
Canada,2004-05-01,3.19,1.37,2.33,1.1,-19.70802919708029
Canada,2005-06-01,3.28,1.2494,2.6252601248599325,1.0718954248366013,-14.207185462093708
Canada,2006-01-01,3.52,1.1704,3.007518796992481,1.1174603174603175,-4.523212793889497
Canada,2006-05-01,3.52,1.12045,3.141594894908296,1.135483870967742,1.341770803493425
Canada,2007-01-01,3.63,1.17485,3.089756139081585,1.1273291925465838,-4.044840401193017
Canada,2007-06-01,3.88,1.05345,3.68313636147895,1.1378299120234603,8.009863972989727
Canada,2008-06-01,4.09,1.00355,4.07553186189029,1.145658263305322,14.160556355470288
Canada,2009-07-01,3.89,1.16085,3.3509928069948747,1.0896358543417368,-6.13465526625
Canada,2010-01-01,4.12,1.0368,3.973765432098766,1.1508379888268156,10.99903441616663
Canada,2010-07-01,4.17,1.04235,4.00057562239171,1.1169642857142856,7.158275599777952
Canada,2011-07-01,4.73,0.94585,5.000792937569383,1.1635916359163592,23.020736471571524
Canada,2012-01-01,4.73,1.02095,4.63293990890837,1.1269364007605036,10.38115488128739
Canada,2012-07-01,5.12,1.01945,5.022315954681446,1.1831311380704796,16.055827953355205
Canada,2013-01-01,5.41,1.0029,5.3943563665370435,1.2387244496386578,23.514253628343607
Canada,2013-07-01,5.53,1.05125,5.260404280618312,1.2136064374542794,15.444131981382103
Canada,2014-01-01,5.54,1.1051,5.013120984526287,1.1980537033699765,8.411338645369337
Canada,2014-07-01,5.64,1.07405,5.251152180997161,1.176225234619395,9.513079895665477
Canada,2015-01-01,5.7,1.22855,4.6396158072524525,1.1899791231732777,-3.1395447337692617
Canada,2015-07-01,5.85,1.2897,4.535938590369853,1.221294363256785,-5.303996025681556
Canada,2016-01-01,5.84,1.4092,4.144195288106727,1.184584178498986,-15.939243648950763
Chile,2000-04-01,1260.0,514.0,2.45,501.99203187251,-2.3361805695505833
Chile,2001-04-01,1260.0,601.0,2.1,496.06299212598424,-17.460400644594966
Chile,2002-04-01,1400.0,655.0,2.16,562.2489959839357,-14.160458628406758
Chile,2003-04-01,1400.0,716.0,1.95,516.6051660516605,-27.848440495578142
Chile,2004-05-01,1400.0,641.0,2.18,482.7586206896552,-24.686642638119316
Chile,2005-06-01,1500.0,592.45,2.531859228626888,490.19607843137254,-17.259502332454634
Chile,2006-01-01,1560.0,522.75,2.9842180774748925,495.23809523809524,-5.2629181754002445
Chile,2006-05-01,1560.0,529.95,2.9436739315029716,503.22580645161287,-5.042776403129956
Chile,2007-01-01,1670.0,540.15,3.091733777654355,518.6335403726707,-3.983423054212576
Chile,2007-06-01,1565.0,526.75,2.971048884670147,458.9442815249267,-12.872466725215626
Chile,2008-06-01,1550.0,494.65,3.13352875770747,434.17366946778714,-12.226085218278149
Chile,2009-07-01,1750.0,548.55,3.19022878497858,490.1960784313726,-10.637849160263857
Chile,2010-01-01,1600.0,503.1,3.1802822500496917,446.92737430167597,-11.16530027794157
Chile,2010-07-01,1750.0,523.65,3.3419268595435883,468.75,-10.48410197651103
Chile,2011-07-01,1850.0,462.75,3.997839005942734,455.1045510455104,-1.6521769755785232
Chile,2012-01-01,2050.0,506.05,4.0509831044363205,488.4185246425015,-3.484137013634725
Chile,2012-07-01,2050.0,493.05,4.157793327248758,473.7146158290006,-3.921586891998663
Chile,2013-01-01,2050.0,471.75,4.345521992580816,469.3872683473657,-0.5008440175165441
Chile,2013-07-01,2000.0,508.155,3.9358069880253073,438.91733723482076,-13.625303847286595
Chile,2014-01-01,2000.0,541.95,3.6903773410831255,432.5103622274284,-20.193677972612168
Chile,2014-07-01,2100.0,564.14,3.7224802354025597,437.95620437956205,-22.367461201197912
Chile,2015-01-01,2100.0,627.485,3.346693546459278,438.4133611691023,-30.131658737802137
Chile,2015-07-01,2100.0,642.45,3.268736866682232,438.4133611691023,-31.759146833356333
Chile,2016-01-01,2100.0,715.215,2.9361800297812546,425.9634888438134,-40.442595744802134
China,2000-04-01,9.9,8.28,1.2,3.9442231075697216,-52.3644552225879
China,2001-04-01,9.9,8.28,1.2,3.8976377952755907,-52.92707976720301
China,2002-04-01,10.5,8.28,1.27,4.216867469879518,-49.07164891449857
China,2003-04-01,9.9,8.28,1.2,3.653136531365314,-55.879993582544515
China,2004-05-01,10.4,8.28,1.26,3.586206896551724,-56.68832250541396
China,2005-06-01,10.5,8.2764,1.2686675366101203,3.4313725490196076,-58.54027658136862
China,2006-01-01,10.5,8.0641,1.302067186666832,3.3333333333333335,-58.664533756608506
China,2006-05-01,10.5,8.026,1.3082481933715424,3.3870967741935485,-57.79844537511153
China,2007-01-01,11.0,7.7743,1.414918384934978,3.4161490683229814,-56.05843525046652
China,2007-06-01,11.0,7.6047,1.4464738911462647,3.225806451612903,-57.581410816825084
China,2008-06-01,12.5,6.834,1.8290898448931812,3.5014005602240896,-48.76499033912658
China,2009-07-01,12.5,6.8327,1.8294378503373483,3.5014005602240896,-48.75524228746924
China,2010-01-01,12.5,6.8272,1.8309116475275369,3.4916201117318435,-48.85721654951014
China,2010-07-01,13.2,6.7769,1.9477932387964996,3.5357142857142856,-47.8269668179509
China,2011-07-01,14.65,6.445,2.2730799069045773,3.603936039360393,-44.08167510689848
China,2012-01-01,15.4,6.3155,2.4384450954002057,3.669095258290011,-41.903328979653054
China,2012-07-01,15.65,6.3885,2.449714330437505,3.616406701328712,-43.39192766175609
China,2013-01-01,16.0,6.2204,2.5721818532570255,3.6635103871013905,-41.104906644244885
China,2013-07-01,16.0,6.1341,2.6083696059731665,3.5113386978785663,-42.75706790110095
China,2014-01-01,16.6,6.0513,2.743212202336688,3.5898360064876558,-40.67661483503288
China,2014-07-01,16.9,6.1983,2.7265540551441525,3.5245046923879038,-43.13755880825543
China,2015-01-01,17.2,6.2115,2.7690573935442324,3.590814196242171,-42.190868610767595
China,2015-07-01,17.0,6.2092,2.7378728338594343,3.549060542797495,-42.84190325971953
China,2016-01-01,17.6,6.5582,2.6836632002683665,3.569979716024341,-45.564640968187284
Colombia,2004-05-01,6500.0,2769.83,2.3467144192964913,2241.3793103448274,-19.078813127707207
Colombia,2005-06-01,6500.0,2327.7,2.7924560725179366,2124.1830065359477,-8.743265603989004
Colombia,2006-05-01,6500.0,2503.6,2.596261383607605,2096.774193548387,-16.249632786851453
Colombia,2007-01-01,6900.0,2239.325,3.0812856552755856,2142.8571428571427,-4.30789890448493
Colombia,2007-06-01,6900.0,1956.0,3.5276073619631902,2023.4604105571846,3.44889624525484
Colombia,2008-06-01,7000.0,1798.65,3.8918077446974118,1960.7843137254904,9.01422254054376
Colombia,2009-07-01,7000.0,2095.6,3.340332124451231,1960.7843137254904,-6.433273824895469
Colombia,2010-01-01,8200.0,2095.6,3.912960488642871,2296.918767507003,9.606736376551005
Colombia,2010-07-01,8200.0,1868.45,4.388664400974069,2196.4285714285716,17.553510740376854
Colombia,2011-07-01,8400.0,1770.5,4.744422479525558,2066.420664206642,16.713960135930073
Colombia,2012-01-01,8400.0,1852.15,4.535269821558729,2001.324686340006,8.054136346408548
Colombia,2012-07-01,8600.0,1804.475,4.7659291483672535,1987.2905834777587,10.131233931074624
Colombia,2013-01-01,8600.0,1773.175,4.850057100962962,1969.1368330669975,11.051466046329184
Colombia,2013-07-01,8600.0,1921.0,4.476834981780323,1887.3445501097294,-1.751975527864158
Colombia,2014-01-01,8600.0,1982.795,4.337311724106627,1859.794557577942,-6.2033867556685385
Colombia,2014-07-01,8600.0,1847.65,4.654561199361351,1793.5349322210636,-2.928859241681947
Colombia,2015-01-01,7900.0,2364.98,3.340408798383073,1649.269311064718,-30.262864334382613
Colombia,2015-07-01,7900.0,2708.9,2.9163128945328363,1649.269311064718,-39.11664103271741
Colombia,2016-01-01,7900.0,3253.9,2.427855803804665,1602.4340770791075,-50.75343197150781
Costa Rica,2004-05-01,1130.0,433.55,2.60638911313574,389.65517241379314,-10.124513340146901
Costa Rica,2005-06-01,1130.0,475.3,2.3774458236903007,369.281045751634,-22.30569203626468
Costa Rica,2006-05-01,1130.0,509.535,2.217708302668119,364.51612903225805,-28.461022494576817
Costa Rica,2007-01-01,1130.0,509.535,2.217708302668119,350.93167701863354,-31.1270713457106
Costa Rica,2007-06-01,1130.0,518.625,2.1788382742829597,331.3782991202346,-36.104449434517306
Costa Rica,2008-06-01,1800.0,551.02,3.2666690864215457,504.20168067226894,-8.49666424589508
Costa Rica,2009-07-01,2000.0,582.57,3.433063837822064,560.2240896358544,-3.8357468397180905
Costa Rica,2010-01-01,2050.0,582.57,3.5188904337676155,574.2296918767507,-1.4316405107110408
Costa Rica,2010-07-01,2000.0,522.115,3.830573724179539,535.7142857142857,2.6046533262376492
Costa Rica,2011-07-01,2050.0,504.305,4.065000347012225,504.30504305043047,8.53658608246377e-06
Costa Rica,2012-01-01,2050.0,509.54,4.023236644816894,488.4185246425015,-4.145204568335858
Costa Rica,2012-07-01,1200.0,501.015,2.395137870123649,277.2963604852687,-44.65308214618949
Costa Rica,2013-01-01,2200.0,500.83,4.392708104546453,503.73267822644124,0.5795735531899604
Costa Rica,2013-07-01,2150.0,498.675,4.311425276984007,471.83613752743236,-5.382034886963982
Costa Rica,2014-01-01,2150.0,501.92,4.283551163532037,464.9486393944855,-7.365986732051821
Costa Rica,2014-07-01,2150.0,537.3,4.001488926112042,448.3837330552659,-16.54871895491049
Costa Rica,2015-01-01,2150.0,536.09,4.010520621537428,448.85177453027137,-16.273055917798995
Costa Rica,2015-07-01,2150.0,533.3,4.031501968873055,448.85177453027137,-15.835031965071932
Costa Rica,2016-01-01,2150.0,535.25,4.016814572629612,436.10547667342803,-18.523030981143762
Czech Republic,2000-04-01,54.37,39.1,1.39,21.661354581673308,-44.6001161594033
Czech Republic,2001-04-01,56.0,39.0,1.43,22.04724409448819,-43.46860488592772
Czech Republic,2002-04-01,56.28,34.0,1.66,22.602409638554214,-33.52232459248761
Czech Republic,2003-04-01,56.57,28.9,1.91,20.874538745387454,-27.769762126687002
Czech Republic,2004-05-01,56.42,26.5,2.13,19.455172413793104,-26.584255042290174
Czech Republic,2005-06-01,56.42,24.5409,2.2990191883753246,18.437908496732028,-24.868653974662593
Czech Republic,2006-01-01,62.0,23.8375,2.6009438909281597,19.682539682539684,-17.430352668947314
Czech Republic,2006-05-01,59.05,22.1078,2.6710029944182594,19.048387096774192,-13.83861308328196
Czech Republic,2007-01-01,52.1,21.50115,2.4231262048774136,16.180124223602483,-24.747633388900205
Czech Republic,2007-06-01,52.9,21.11675,2.5051203428557898,15.513196480938415,-26.536060326809686
Czech Republic,2008-06-01,66.08,14.49795,4.557885770057146,18.50980392156863,27.671870309724
Czech Republic,2009-07-01,67.92,18.66155,3.6395690604478195,19.025210084033613,1.9487131778100686
Czech Republic,2010-01-01,67.64,18.21005,3.7144324150675043,18.893854748603353,3.75509539294705
Czech Republic,2010-07-01,67.64,19.7476,3.4252263566205516,18.117857142857144,-8.252865447663794
Czech Republic,2011-07-01,69.32,17.0219,4.07240084831893,17.052890528905287,0.1820626892725663
Czech Republic,2012-01-01,70.22,20.36535,3.448013414942537,16.73012136604705,-17.850067069571352
Czech Republic,2012-07-01,70.33,21.048,3.3414101102242495,16.251877527440787,-22.786594795511274
Czech Republic,2013-01-01,70.33,18.89495,3.7221585661777348,16.10341784530255,-14.773958939809063
Czech Republic,2013-07-01,70.45,20.1828,3.4905959529896746,15.460863204096562,-23.395845947556527
Czech Republic,2014-01-01,70.45,20.2838,3.473215078042576,15.235177509461165,-24.889924425101974
Czech Republic,2014-07-01,70.45,20.3877,3.455514844734816,14.692387904066736,-27.93503973441469
Czech Republic,2015-01-01,70.45,24.13325,2.9192089751691133,14.707724425887266,-39.05618005909993
Czech Republic,2015-07-01,70.0,24.70225,2.8337499620479916,14.613778705636744,-40.84029306789161
Czech Republic,2016-01-01,75.0,25.1442,2.9827952370725654,15.212981744421908,-39.497054014755264
Denmark,2000-04-01,24.75,8.04,3.08,9.860557768924304,22.643753344829666
Denmark,2001-04-01,24.75,8.46,2.93,9.744094488188976,15.17842184620537
Denmark,2002-04-01,24.75,8.38,2.96,9.939759036144578,18.612876326307592
Denmark,2003-04-01,27.75,6.78,3.99,10.239852398523986,51.030271364660564
Denmark,2004-05-01,27.75,6.22,4.46,9.568965517241379,53.84188934471672
Denmark,2005-06-01,27.75,6.0647,4.57565914224941,9.068627450980392,49.53134451795458
Denmark,2006-01-01,27.75,6.1769,4.492544804027911,8.80952380952381,42.62046996914002
Denmark,2006-05-01,27.75,5.81825,4.769475357710652,8.951612903225806,53.854043797117804
Denmark,2007-01-01,27.75,5.75305,4.82352838928916,8.618012422360248,49.79901830090559
Denmark,2007-06-01,27.75,5.4603,5.0821383440470305,8.13782991202346,49.03631507469295
Denmark,2008-06-01,28.0,4.7044,5.9518748405747814,7.843137254901961,66.71918320937765
Denmark,2009-07-01,29.5,5.3375,5.526932084309133,8.263305322128852,54.81602477056398
Denmark,2010-01-01,30.94,5.16195,5.993858909908077,8.64245810055866,67.4262265337452
Denmark,2010-07-01,28.5,5.81365,4.902255897757863,7.633928571428571,31.310425832799904
Denmark,2011-07-01,28.5,5.19845,5.482403408708365,7.011070110701106,34.86847253895115
Denmark,2012-01-01,31.5,5.86135,5.374188540182723,7.504967573775023,28.04162136325288
Denmark,2012-07-01,28.5,6.1356,4.645022491687854,6.58578856152513,7.337319276438015
Denmark,2013-01-01,28.5,5.49795,5.183750306932583,6.525627877024352,18.69201933492213
Denmark,2013-07-01,28.5,5.8006,4.913284832603524,6.254572055596196,7.82629479012853
Denmark,2014-01-01,28.5,5.5014,5.180499509215836,6.163272661740854,12.030985962497809
Denmark,2014-07-01,28.5,5.5388,5.14551888495703,5.9436913451511995,7.310091448530365
Denmark,2015-01-01,34.5,6.4174,5.376008975597594,7.202505219206681,12.234007841285898
Denmark,2015-07-01,34.59,6.81105,5.078512123681372,7.221294363256786,6.023217613389797
Denmark,2016-01-01,30.0,6.9405,4.322455154527772,6.085192697768763,-12.32342485744885
Egypt,2003-04-01,8.0,5.92,1.38,2.952029520295203,-50.13463648149995
Egypt,2004-05-01,10.0,6.19,1.62,3.4482758620689657,-44.29279705865968
Egypt,2005-06-01,9.0,5.8,1.5517241379310345,2.941176470588235,-49.290060851926974
Egypt,2006-01-01,9.25,5.74,1.6114982578397212,2.9365079365079367,-48.841325147945355
Egypt,2006-05-01,9.5,5.77075,1.6462331586015684,3.064516129032258,-46.895704561239725
Egypt,2007-01-01,9.09,5.7,1.594736842105263,2.822981366459627,-50.47401111474339
Egypt,2007-06-01,9.54,5.69025,1.6765519968366942,2.7976539589442813,-50.83425229217906
Egypt,2008-06-01,13.0,5.3125,2.447058823529412,3.641456582633053,-31.45493491514253
Egypt,2009-07-01,13.0,5.58475,2.3277675813599537,3.641456582633053,-34.79642629243828
Egypt,2010-01-01,13.0,5.465,2.3787740164684354,3.631284916201117,-33.5537984226694
Egypt,2010-07-01,13.0,5.699,2.2811019477101246,3.482142857142857,-38.89905497205023
Egypt,2011-07-01,14.09,5.962,2.36330090573633,3.466174661746617,-41.862216341049695
Egypt,2012-01-01,15.5,6.037,2.56750041411297,3.6929205521750115,-38.82854808389909
Egypt,2012-07-01,16.0,6.0665,2.6374350943707245,3.6972848064702486,-39.05407060957309
Egypt,2013-01-01,16.0,6.68575,2.3931496092435407,3.6635103871013905,-45.2041971790541
Egypt,2013-07-01,16.75,7.00915,2.3897334198868623,3.675932699341624,-47.55522853210983
Egypt,2014-01-01,16.93,6.961,2.4321218215773595,3.6612002162551813,-47.40410549841716
Egypt,2014-07-01,16.93,7.15005,2.367815609681051,3.5307612095933263,-50.61906966254326
Egypt,2015-01-01,16.93,7.35005,2.303385691253801,3.5344467640918578,-51.9126160489812
Egypt,2015-07-01,16.93,7.83005,2.162182872395451,3.5344467640918578,-54.86048283099267
Egypt,2016-01-01,16.93,7.83005,2.162182872395451,3.4340770791075053,-56.142335245528386
Estonia,2011-07-01,2.2,0.6975203152791825,3.1540300000000006,0.5412054120541205,-22.410086100861005
Estonia,2012-01-01,2.04,0.7882394671501202,2.5880460000000003,0.4860359952540015,-38.339043462101095
Estonia,2012-07-01,2.04,0.8248443106363673,2.4731940000000003,0.4714038128249567,-42.84935875216637
Estonia,2013-01-01,2.7,0.736946829286267,3.663765,0.6182173778233597,-16.110992916259203
Estonia,2013-07-01,2.75,0.7777561734396267,3.5358125,0.6035113386978785,-22.40352962692026
Estonia,2014-01-01,2.8,0.7372184746949759,3.7980599999999995,0.6055145071183997,-17.86498468192468
Estonia,2014-07-01,2.9,0.7427489137297137,3.9044149999999993,0.6047966631908238,-18.573201251303438
Estonia,2015-01-01,2.9,0.8630734043930437,3.3600849999999998,0.6054279749478079,-29.852087682672245
Estonia,2015-07-01,2.95,0.9127002236115548,3.2321675,0.6158663883089771,-32.52259916492692
Estonia,2016-01-01,3.0,0.9302325581395349,3.225,0.6085192697768763,-34.58417849898579
Euro area,2000-04-01,2.56,1.0752688172043,2.38,1.0199203187250998,-5.147410358565708
Euro area,2001-04-01,2.57,1.1363636363636365,2.27,1.0118110236220472,-10.960629921259857
Euro area,2002-04-01,2.67,1.1235955056179776,2.37,1.0722891566265058,-4.566265060240992
Euro area,2003-04-01,2.71,0.9090909090909091,2.98,1.0,10.0
Euro area,2004-05-01,2.74,0.8333333333333334,3.28,0.9448275862068967,13.3793103448276
Euro area,2005-06-01,2.92,0.8149295085975062,3.5831320000000004,0.9542483660130718,17.09581699346405
Euro area,2006-01-01,2.91,0.8281573498964803,3.5138250000000006,0.9238095238095239,11.55
Euro area,2006-05-01,2.939573529262936,0.7803659916500839,3.766916499073989,0.948249525568689,21.51343545399964
Euro area,2007-01-01,2.94,0.7718133755257979,3.809211,0.9130434782608695,18.298478260869565
Euro area,2007-06-01,3.0574824433737,0.7337564662288587,4.166889947951846,0.8966224174116422,22.19618615694565
Euro area,2008-06-01,3.36856,0.6304971470004098,5.342704588,0.9435742296918768,49.655590700280115
Euro area,2009-07-01,3.31,0.7168972686214066,4.617119,0.927170868347339,29.331064425770315
Euro area,2010-01-01,3.36,0.6936496375680643,4.8439440000000005,0.9385474860335195,35.30569832402235
Euro area,2010-07-01,3.380031070768133,0.7801529099703541,4.332523826510593,0.9053654653843213,16.049745352962308
Euro area,2011-07-01,3.4376604013615535,0.6975203152791825,4.928401834411991,0.8456729154640967,21.23989752551023
Euro area,2012-01-01,3.492456370244605,0.7882394671501202,4.4307047741108185,0.8320879940161834,5.562843360863101
Euro area,2012-07-01,3.583482241281728,0.8248443106363673,4.344434695217903,0.8280721528091805,0.3913274458209992
Euro area,2013-01-01,3.5948495721818468,0.736946829286267,4.878031126972157,0.8231105467346991,11.691985639165004
Euro area,2013-07-01,3.6238704886156152,0.7777561734396267,4.659391480737527,0.7952897926735074,2.254385092996225
Euro area,2014-01-01,3.657962723582664,0.7372184746949759,4.961843536403704,0.7910533912955843,7.302437262289518
Euro area,2014-07-01,3.6792382895899483,0.7427489137297137,4.953542471189427,0.7673072553889361,3.3064123292893877
Euro area,2015-01-01,3.68,0.8630734043930437,4.263832,0.768267223382046,-10.984718162839247
Euro area,2015-07-01,3.7,0.9127002236115548,4.053905,0.7724425887265136,-15.367327766179539
Euro area,2016-01-01,3.72,0.9302325581395349,3.999,0.7545638945233266,-18.884381338742383
Finland,2011-07-01,3.75,0.6975203152791825,5.3761875,0.9225092250922509,32.25553505535055
Finland,2012-01-01,3.75,0.7882394671501202,4.7574375,0.8934485206875027,13.347346577020037
Finland,2012-07-01,3.75,0.8248443106363673,4.5463125,0.8665511265164645,5.056325823223573
Finland,2013-01-01,3.75,0.736946829286267,5.0885625,0.8586352469768884,16.512509838528878
Finland,2013-07-01,4.1,0.7777561734396267,5.2715749999999995,0.8997805413313825,15.689283101682516
Finland,2014-01-01,4.1,0.7372184746949759,5.561444999999999,0.8866462425662281,20.269129572896016
Finland,2014-07-01,4.1,0.7427489137297137,5.520034999999999,0.8550573514077163,15.120646506777868
Finland,2015-01-01,4.1,0.8630734043930437,4.750464999999999,0.8559498956158663,-0.8253653444676545
Finland,2015-07-01,4.1,0.9127002236115548,4.492165,0.8559498956158663,-6.217849686847609
Finland,2016-01-01,4.1,0.9302325581395349,4.4075,0.8316430020283976,-10.598377281947258
France,2011-07-01,3.5,0.6975203152791825,5.017775,0.8610086100861007,23.43849938499385
France,2012-01-01,3.6,0.7882394671501202,4.56714,0.8577105798600027,8.813452713939252
France,2012-07-01,3.6,0.8248443106363673,4.36446,0.831889081455806,0.8540727902946355
France,2013-01-01,3.6,0.736946829286267,4.88502,0.8242898370978129,11.852009444987722
France,2013-07-01,3.9,0.7777561734396267,5.014425,0.8558888076079005,10.04590343818581
France,2014-01-01,3.8,0.7372184746949759,5.154509999999999,0.8217696882321138,11.468949360245073
